source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0005769,early endosome,2.933550358640663e-05,True,"""A membrane-bounded organelle that receives incoming material from primary endocytic vesicles that have been generated by clathrin-dependent and clathrin-independent endocytosis; vesicles fuse with the early endosome to deliver cargo for sorting into recycling or degradation pathways."" [GOC:mah, NIF_Subcellular:nlx_subcell_20090701, PMID:19696797]",355,9954,236,18842,0.023709061683745227,0.6647887323943662,query_1,['GO:0005768']
GO:MF,GO:0005096,GTPase activator activity,3.159769821000667e-05,True,"""Binds to and increases the activity of a GTPase, an enzyme that catalyzes the hydrolysis of GTP."" [GOC:mah]",273,9781,190,18098,0.01942541662406707,0.6959706959706959,query_1,"['GO:0030695', 'GO:0008047']"
GO:CC,GO:0016605,PML body,3.25932508449838e-05,True,"""A class of nuclear body; they react against SP100 auto-antibodies (PML, promyelocytic leukemia); cells typically contain 10-30 PML bodies per nucleus; alterations in the localization of PML bodies occurs after viral infection."" [GOC:ma, PMID:10944585]",98,9954,77,18842,0.007735583684950774,0.7857142857142857,query_1,['GO:0016604']
GO:BP,GO:0015849,organic acid transport,3.274962204409661e-05,True,"""The directed movement of organic acids, any acidic compound containing carbon in covalent linkage, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [ISBN:0198506732]",334,9526,228,17847,0.02393449506613479,0.6826347305389222,query_1,['GO:0071702']
GO:MF,GO:0008270,zinc ion binding,3.377190348296825e-05,True,"""Interacting selectively and non-covalently with zinc (Zn) ions."" [GOC:ai]",829,9781,521,18098,0.053266537163889176,0.6284680337756333,query_1,['GO:0046914']
GO:BP,GO:0007018,microtubule-based movement,3.438744503967858e-05,True,"""A microtubule-based process that results in the movement of organelles, other microtubules, or other cellular components.  Examples include motor-driven movement along microtubules and movement driven by polymerization or depolymerization of microtubules."" [GOC:cjm, ISBN:0815316194]",285,9526,198,17847,0.020785219399538105,0.6947368421052632,query_1,"['GO:0007017', 'GO:0006928']"
GO:BP,GO:0006520,cellular amino acid metabolic process,3.6138634750967044e-05,True,"""The chemical reactions and pathways involving amino acids, carboxylic acids containing one or more amino groups, as carried out by individual cells."" [CHEBI:33709, GOC:curators, ISBN:0198506732]",359,9526,243,17847,0.02550913289943313,0.6768802228412256,query_1,"['GO:0019752', 'GO:1901564', 'GO:0044238']"
GO:BP,GO:0010638,positive regulation of organelle organization,3.666796739706357e-05,True,"""Any process that increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle."" [GOC:dph, GOC:tb]",625,9526,401,17847,0.042095318076842324,0.6416,query_1,"['GO:0033043', 'GO:0051130', 'GO:0006996']"
GO:BP,GO:0046777,protein autophosphorylation,3.6815986999636236e-05,True,"""The phosphorylation by a protein of one or more of its own amino acid residues (cis-autophosphorylation), or residues on an identical protein (trans-autophosphorylation)."" [ISBN:0198506732]",235,9526,167,17847,0.017530967877388202,0.7106382978723405,query_1,['GO:0006468']
GO:BP,GO:0060560,developmental growth involved in morphogenesis,4.0113504594983703e-05,True,"""The increase in size or mass of an anatomical structure that contributes to the structure attaining its shape."" [GOC:dph]",240,9526,170,17847,0.01784589544404787,0.7083333333333334,query_1,"['GO:0009653', 'GO:0048589']"
GO:MF,GO:0015631,tubulin binding,4.287110916290643e-05,True,"""Interacting selectively and non-covalently with monomeric or multimeric forms of tubulin, including microtubules."" [GOC:clt]",339,9781,230,18098,0.023514978018607503,0.6784660766961652,query_1,['GO:0008092']
GO:MF,GO:0008047,enzyme activator activity,4.702131912554608e-05,True,"""Binds to and increases the activity of an enzyme."" [GOC:dph, GOC:mah, GOC:tb]",519,9781,338,18098,0.03455679378386668,0.651252408477842,query_1,['GO:0030234']
GO:MF,GO:0019902,phosphatase binding,4.9669686462385994e-05,True,"""Interacting selectively and non-covalently with any phosphatase."" [GOC:jl]",186,9781,135,18098,0.01380226970657397,0.7258064516129032,query_1,['GO:0019899']
GO:BP,GO:0030198,extracellular matrix organization,5.409128726177949e-05,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an extracellular matrix."" [GOC:mah]",375,9526,252,17847,0.026453915599412136,0.672,query_1,['GO:0043062']
GO:BP,GO:0046942,carboxylic acid transport,5.4565818680455707e-05,True,"""The directed movement of carboxylic acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Carboxylic acids are organic acids containing one or more carboxyl (COOH) groups or anions (COO-)."" [GOC:ai]",332,9526,226,17847,0.023724543355028344,0.6807228915662651,query_1,"['GO:0015849', 'GO:0015711']"
GO:BP,GO:0030010,establishment of cell polarity,5.518215942729074e-05,True,"""The specification and formation of anisotropic intracellular organization or cell growth patterns."" [GOC:mah]",138,9526,105,17847,0.011022464833088389,0.7608695652173914,query_1,['GO:0007163']
GO:BP,GO:0051649,establishment of localization in cell,5.530748358893208e-05,True,"""Any process, occuring in a cell, that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation."" [GOC:ai, GOC:dos, GOC:dph, GOC:tb]",2271,9526,1333,17847,0.13993281545244593,0.586966094231616,query_1,"['GO:0051641', 'GO:0051234']"
GO:MF,GO:0022836,gated channel activity,5.694203172418744e-05,True,"""Enables the transmembrane transfer of a solute by a channel that opens in response to a specific stimulus."" [GOC:mtg_transport]",348,9781,235,18098,0.02402617319292506,0.6752873563218391,query_1,['GO:0015267']
GO:CC,GO:0098936,intrinsic component of postsynaptic membrane,5.73857964149648e-05,True,"""The component of the postsynaptic membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane."" [GOC:dos, GOC:mah]",128,9954,96,18842,0.009644364074743821,0.75,query_1,"['GO:0045211', 'GO:0099240']"
GO:MF,GO:0004842,ubiquitin-protein transferase activity,5.7551880519950144e-05,True,"""Catalysis of the transfer of ubiquitin from one protein to another via the reaction X-Ub + Y --> Y-Ub + X, where both X-Ub and Y-Ub are covalent linkages."" [GOC:BioGRID, GOC:jh2, PMID:9635407]",391,9781,261,18098,0.02668438809937634,0.6675191815856778,query_1,['GO:0019787']
GO:BP,GO:0045666,positive regulation of neuron differentiation,6.142583525254018e-05,True,"""Any process that activates or increases the frequency, rate or extent of neuron differentiation."" [GOC:go_curators]",382,9526,256,17847,0.026873819021625025,0.6701570680628273,query_1,"['GO:0050769', 'GO:0030182', 'GO:0045664']"
GO:MF,GO:0022839,ion gated channel activity,6.190711602692884e-05,True,"""Enables the transmembrane transfer of a solute by a channel that opens in response to a specific ion stimulus."" [GOC:mtg_transport]",340,9781,230,18098,0.023514978018607503,0.6764705882352942,query_1,"['GO:0022836', 'GO:0015075']"
GO:CC,GO:0005938,cell cortex,6.470290295471681e-05,True,"""The region of a cell that lies just beneath the plasma membrane and often, but not always, contains a network of actin filaments and associated proteins."" [GOC:mah, ISBN:0815316194]",322,9954,215,18842,0.021599357042395018,0.6677018633540373,query_1,"['GO:0099568', 'GO:0071944']"
GO:BP,GO:0006865,amino acid transport,6.655736769542067e-05,True,"""The directed movement of amino acids, organic acids containing one or more amino substituents, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",146,9526,110,17847,0.011547344110854504,0.7534246575342466,query_1,"['GO:0046942', 'GO:0071705']"
GO:MF,GO:0046914,transition metal ion binding,6.787375643430601e-05,True,"""Interacting selectively and non-covalently with a transition metal ions; a transition metal is an element whose atom has an incomplete d-subshell of extranuclear electrons, or which gives rise to a cation or cations with an incomplete d-subshell. Transition metals often have more than one valency state. Biologically relevant transition metals include vanadium, manganese, iron, copper, cobalt, nickel, molybdenum and silver."" [ISBN:0198506732]",1102,9781,677,18098,0.06921582660259687,0.6143375680580763,query_1,['GO:0046872']
GO:BP,GO:0051962,positive regulation of nervous system development,6.88515186839999e-05,True,"""Any process that activates, maintains or increases the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue."" [GOC:ai]",554,9526,358,17847,0.03758135628805375,0.6462093862815884,query_1,"['GO:0051960', 'GO:0051240', 'GO:0051094', 'GO:0007399']"
GO:BP,GO:0000226,microtubule cytoskeleton organization,7.948744699495851e-05,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising microtubules and their associated proteins."" [GOC:mah]",563,9526,363,17847,0.03810623556581986,0.6447602131438721,query_1,"['GO:0007017', 'GO:0007010']"
GO:BP,GO:0016358,dendrite development,8.284010299124582e-05,True,"""The process whose specific outcome is the progression of the dendrite over time, from its formation to the mature structure."" [GOC:aruk, GOC:bc, GOC:jl, ISBN:0198506732, PMID:22683681]",248,9526,174,17847,0.01826579886626076,0.7016129032258065,query_1,"['GO:0048856', 'GO:0031175']"
GO:BP,GO:0006836,neurotransmitter transport,8.311985707531387e-05,True,"""The directed movement of a neurotransmitter into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Neurotransmitters are any chemical substance that is capable of transmitting (or inhibiting the transmission of) a nerve impulse from a neuron to another cell."" [GOC:ai]",274,9526,190,17847,0.019945412555112323,0.6934306569343066,query_1,['GO:0006810']
GO:BP,GO:0001505,regulation of neurotransmitter levels,8.585716742994189e-05,True,"""Any process that modulates levels of neurotransmitter."" [GOC:jl]",358,9526,241,17847,0.025299181188326685,0.6731843575418994,query_1,['GO:0065008']
GO:BP,GO:1901617,organic hydroxy compound biosynthetic process,8.847663743525151e-05,True,"""The chemical reactions and pathways resulting in the formation of organic hydroxy compound."" [GOC:pr, GOC:TermGenie]",266,9526,185,17847,0.01942053327734621,0.6954887218045113,query_1,"['GO:1901576', 'GO:1901615']"
GO:BP,GO:0098656,anion transmembrane transport,9.42927575137372e-05,True,"""The process in which an anion is transported across a membrane."" [GOC:dos, GOC:vw]",289,9526,199,17847,0.02089019525509133,0.6885813148788927,query_1,"['GO:0034220', 'GO:0006820']"
GO:BP,GO:0006928,movement of cell or subcellular component,9.590548307647368e-05,True,"""The directed, self-propelled movement of a cell or subcellular component without the involvement of an external agent such as a transporter or a pore."" [GOC:dgh, GOC:dph, GOC:jl, GOC:mlg]",2221,9526,1303,17847,0.13678353978584926,0.5866726699684827,query_1,['GO:0009987']
GO:BP,GO:0051347,positive regulation of transferase activity,9.729183589180854e-05,True,"""Any process that activates or increases the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from a donor compound to an acceptor."" [GOC:ai]",656,9526,417,17847,0.04377493176569389,0.635670731707317,query_1,"['GO:0043085', 'GO:0051338']"
GO:BP,GO:0071705,nitrogen compound transport,9.865871812740752e-05,True,"""The directed movement of nitrogen-containing compounds into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [CHEBI:51143, GOC:mah]",2466,9526,1439,17847,0.15106025614108756,0.583536090835361,query_1,['GO:0006810']
GO:BP,GO:0044782,cilium organization,9.870883715860541e-05,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cilium, a specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface. Each cilium is bounded by an extrusion of the cytoplasmic membrane, and contains a regular longitudinal array of microtubules, anchored basally in a centriole."" [GOC:cilia, GOC:jl]",385,9526,257,17847,0.02697879487717825,0.6675324675324675,query_1,"['GO:0120036', 'GO:0006996']"
GO:BP,GO:0031399,regulation of protein modification process,0.00010195310560768416,True,"""Any process that modulates the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]",1888,9526,1117,17847,0.11725803065294982,0.5916313559322034,query_1,"['GO:0006464', 'GO:0032268']"
GO:BP,GO:1901615,organic hydroxy compound metabolic process,0.00010614305424890324,True,"""The chemical reactions and pathways involving organic hydroxy compound."" [GOC:pr, GOC:TermGenie]",547,9526,353,17847,0.037056477010287636,0.6453382084095064,query_1,['GO:0071704']
GO:MF,GO:0045296,cadherin binding,0.00010755341926377415,True,"""Interacting selectively and non-covalently with cadherin, a type I membrane protein involved in cell adhesion."" [GOC:bf]",330,9781,223,18098,0.022799304774562927,0.6757575757575758,query_1,['GO:0050839']
GO:CC,GO:0016604,nuclear body,0.00010885869348674861,True,"""Extra-nucleolar nuclear domains usually visualized by confocal microscopy and fluorescent antibodies to specific proteins."" [GOC:ma, PMID:10330182]",768,9954,473,18842,0.04751858549326904,0.6158854166666666,query_1,['GO:0044451']
GO:MF,GO:0016787,hydrolase activity,0.0001210614875974718,True,"""Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."" [ISBN:0198506732]",2548,9781,1493,18098,0.15264287905122176,0.5859497645211931,query_1,['GO:0003824']
GO:CC,GO:0000139,Golgi membrane,0.0001294862610066035,True,"""The lipid bilayer surrounding any of the compartments of the Golgi apparatus."" [GOC:mah]",746,9954,460,18842,0.04621257785814748,0.6166219839142091,query_1,"['GO:0044431', 'GO:0098588']"
GO:MF,GO:0019787,ubiquitin-like protein transferase activity,0.00013869128985249902,True,"""Catalysis of the transfer of a ubiquitin-like from one protein to another via the reaction X-ULP + Y --> Y-ULP + X, where both X-ULP and Y-ULP are covalent linkages. ULP represents a ubiquitin-like protein."" [GOC:mah, GOC:rn, PMID:10806345, PMID:10884686]",417,9781,275,18098,0.028115734587465493,0.6594724220623501,query_1,"['GO:0140096', 'GO:0016740']"
GO:BP,GO:0030001,metal ion transport,0.0001471029182023778,True,"""The directed movement of metal ions, any metal ion with an electric charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",919,9526,568,17847,0.05962628595423053,0.6180631120783461,query_1,['GO:0006812']
GO:BP,GO:1901605,alpha-amino acid metabolic process,0.00015041399709815972,True,"""The chemical reactions and pathways involving an alpha-amino acid."" [GOC:TermGenie]",217,9526,154,17847,0.016166281755196306,0.7096774193548387,query_1,['GO:0006520']
GO:CC,GO:0030427,site of polarized growth,0.00016416331976975142,True,"""Any part of a cell where non-isotropic growth takes place."" [GOC:mah]",184,9954,130,18842,0.013060076351215592,0.7065217391304348,query_1,['GO:0044464']
GO:MF,GO:0008017,microtubule binding,0.00016478928840310002,True,"""Interacting selectively and non-covalently with microtubules, filaments composed of tubulin monomers."" [GOC:krc]",251,9781,174,18098,0.017789592066250894,0.6932270916334662,query_1,['GO:0015631']
GO:CC,GO:0042383,sarcolemma,0.00016549088206206766,True,"""The outer membrane of a muscle cell, consisting of the plasma membrane, a covering basement membrane (about 100 nm thick and sometimes common to more than one fiber), and the associated loose network of collagen fibers."" [ISBN:0198506732]",136,9954,100,18842,0.010046212577858147,0.7352941176470589,query_1,['GO:0005886']
GO:MF,GO:0005085,guanyl-nucleotide exchange factor activity,0.0001703242359157826,True,"""Stimulates the exchange of guanyl nucleotides associated with a GTPase. Under normal cellular physiological conditions, the concentration of GTP is higher than that of GDP, favoring the replacement of GDP by GTP in association with the GTPase."" [GOC:kd, GOC:mah]",222,9781,156,18098,0.015949289438707697,0.7027027027027027,query_1,"['GO:0051020', 'GO:0098772']"
GO:CC,GO:0016323,basolateral plasma membrane,0.00017458985661690784,True,"""The region of the plasma membrane that includes the basal end and sides of the cell. Often used in reference to animal polarized epithelial membranes, where the basal membrane is the part attached to the extracellular matrix, or in plant cells, where the basal membrane is defined with respect to the zygotic axis."" [GOC:go_curators]",220,9954,152,18842,0.015270243118344384,0.6909090909090909,query_1,['GO:0098590']
GO:BP,GO:0006629,lipid metabolic process,0.0001790311360591314,True,"""The chemical reactions and pathways involving lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent. Includes fatty acids; neutral fats, other fatty-acid esters, and soaps; long-chain (fatty) alcohols and waxes; sphingoids and other long-chain bases; glycolipids, phospholipids and sphingolipids; and carotenes, polyprenols, sterols, terpenes and other isoprenoids."" [GOC:ma]",1409,9526,846,17847,0.08880957379802645,0.6004258339247693,query_1,"['GO:0044238', 'GO:0071704']"
GO:CC,GO:0031256,leading edge membrane,0.00019144219027005037,True,"""The portion of the plasma membrane surrounding the leading edge of a motile cell."" [GOC:mah]",173,9954,123,18842,0.01235684147076552,0.7109826589595376,query_1,"['GO:0044459', 'GO:0031252']"
GO:BP,GO:0023056,positive regulation of signaling,0.00020686521456509598,True,"""Any process that activates, maintains or increases the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",1882,9526,1111,17847,0.11662817551963048,0.5903294367693943,query_1,"['GO:0048518', 'GO:0023051', 'GO:0023052']"
GO:MF,GO:0003779,actin binding,0.0002279426390623714,True,"""Interacting selectively and non-covalently with monomeric or multimeric forms of actin, including actin filaments."" [GOC:clt]",432,9781,283,18098,0.02893364686637358,0.6550925925925926,query_1,['GO:0008092']
GO:BP,GO:0007507,heart development,0.00022901253076408815,True,"""The process whose specific outcome is the progression of the heart over time, from its formation to the mature structure. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:jid, UBERON:0000948]",589,9526,376,17847,0.03947092168801176,0.6383701188455009,query_1,"['GO:0072359', 'GO:0048513']"
GO:CC,GO:0001726,ruffle,0.00023194389452392084,True,"""Projection at the leading edge of a crawling cell; the protrusions are supported by a microfilament meshwork."" [ISBN:0124325653]",175,9954,124,18842,0.012457303596544103,0.7085714285714285,query_1,"['GO:0120025', 'GO:0031252']"
GO:BP,GO:0016311,dephosphorylation,0.00023554973644226434,True,"""The process of removing one or more phosphoric (ester or anhydride) residues from a molecule."" [ISBN:0198506732]",492,9526,319,17847,0.03348729792147806,0.6483739837398373,query_1,['GO:0006796']
GO:CC,GO:0044451,nucleoplasm part,0.0002473947905671039,True,"""Any constituent part of the nucleoplasm, that part of the nuclear content other than the chromosomes or the nucleolus."" [GOC:jl]",1144,9954,683,18842,0.06861563190677114,0.597027972027972,query_1,"['GO:0044428', 'GO:0005654']"
GO:BP,GO:0080090,regulation of primary metabolic process,0.0002544541249477574,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism involving those compounds formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [PMID:19211694]",6094,9526,3416,17847,0.3585975225698089,0.5605513619954053,query_1,"['GO:0019222', 'GO:0044238']"
GO:BP,GO:0051640,organelle localization,0.00025644545217762884,True,"""Any process in which an organelle is transported to, and/or maintained in, a specific location."" [GOC:ai]",634,9526,402,17847,0.04220029393239555,0.6340694006309149,query_1,['GO:0051641']
GO:CC,GO:0044432,endoplasmic reticulum part,0.0002728222380012742,True,"""Any constituent part of the endoplasmic reticulum, the irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae."" [GOC:jl]",1354,9954,800,18842,0.08036970062286518,0.5908419497784343,query_1,"['GO:0044446', 'GO:0005783', 'GO:0044444']"
GO:BP,GO:0051345,positive regulation of hydrolase activity,0.00028345013153885796,True,"""Any process that activates or increases the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds."" [GOC:ai]",769,9526,480,17847,0.050388410665546925,0.6241872561768531,query_1,"['GO:0043085', 'GO:0051336']"
GO:CC,GO:0098858,actin-based cell projection,0.00028488363641524867,True,"""A cell projection supported by an assembly of actin filaments, and which lacks microtubules."" [PMID:15661519]",208,9954,144,18842,0.014466546112115732,0.6923076923076923,query_1,['GO:0120025']
GO:MF,GO:0016874,ligase activity,0.00032319169304267177,True,"""Catalysis of the joining of two substances, or two groups within a single molecule, with the concomitant hydrolysis of the diphosphate bond in ATP or a similar triphosphate."" [EC:6, GOC:mah]",158,9781,115,18098,0.011757489009303752,0.7278481012658228,query_1,['GO:0003824']
GO:BP,GO:0050769,positive regulation of neurogenesis,0.0003246807262206687,True,"""Any process that activates or increases the frequency, rate or extent of neurogenesis, the generation of cells within the nervous system."" [GOC:ai]",488,9526,316,17847,0.03317237035481839,0.6475409836065574,query_1,"['GO:0050767', 'GO:0051962', 'GO:0010720', 'GO:0022008']"
GO:MF,GO:0044877,protein-containing complex binding,0.0003288463325107212,True,"""Interacting selectively and non-covalently with a macromolecular complex."" [GOC:jl]",1128,9781,687,18098,0.07023821695123197,0.6090425531914894,query_1,['GO:0005488']
GO:BP,GO:0060322,head development,0.00032945455175725617,True,"""The biological process whose specific outcome is the progression of a head from an initial condition to its mature state. The head is the anterior-most division of the body."" [GOC:dph]",787,9526,490,17847,0.051438169221079154,0.6226175349428208,query_1,['GO:0048856']
GO:BP,GO:0043062,extracellular structure organization,0.00034471001021471614,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of structures in the space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane, and also covers the host cell environment outside an intracellular parasite."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",429,9526,281,17847,0.029498215410455594,0.655011655011655,query_1,['GO:0016043']
GO:BP,GO:0007417,central nervous system development,0.0003596345605820464,True,"""The process whose specific outcome is the progression of the central nervous system over time, from its formation to the mature structure. The central nervous system is the core nervous system that serves an integrating and coordinating function. In vertebrates it consists of the brain and spinal cord. In those invertebrates with a central nervous system it typically consists of a brain, cerebral ganglia and a nerve cord."" [GOC:bf, GOC:jid, ISBN:0582227089]",1009,9526,617,17847,0.06477010287633844,0.6114965312190287,query_1,"['GO:0048731', 'GO:0007399']"
GO:CC,GO:0005783,endoplasmic reticulum,0.00037043928866330606,True,"""The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached)."" [ISBN:0198506732]",1925,9954,1115,18842,0.11201527024311835,0.5792207792207792,query_1,"['GO:0043231', 'GO:0044444', 'GO:0012505']"
GO:BP,GO:0007215,glutamate receptor signaling pathway,0.0003725144444867106,True,"""A series of molecular signals initiated by the binding of glutamate to a glutamate receptor on the surface of a target cell, and ending with regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling, PMID:9131252]",101,9526,79,17847,0.008293092588704597,0.7821782178217822,query_1,['GO:0007166']
GO:BP,GO:0010628,positive regulation of gene expression,0.00037536028204282376,True,"""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product or products (proteins or RNA). This includes the production of an RNA transcript as well as any processing to produce a mature RNA product or an mRNA or circRNA (for protein-coding genes) and the translation of that mRNA or circRNA into protein. Protein maturation is included when required to form an active form of a product from an inactive precursor form."" [GOC:dph, GOC:tb]",2017,9526,1184,17847,0.12429141297501575,0.587010411502231,query_1,"['GO:0010468', 'GO:0010604', 'GO:0010467']"
GO:BP,GO:0007044,cell-substrate junction assembly,0.0003775321219683948,True,"""The aggregation, arrangement and bonding together of a set of components to form a junction between a cell and its substrate."" [GOC:mah]",98,9526,77,17847,0.008083140877598153,0.7857142857142857,query_1,['GO:0034329']
GO:BP,GO:1902531,regulation of intracellular signal transduction,0.0003918166145203511,True,"""Any process that modulates the frequency, rate or extent of intracellular signal transduction."" [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",1881,9526,1108,17847,0.11631324795297082,0.5890483785220627,query_1,"['GO:0035556', 'GO:0009966']"
GO:MF,GO:1901981,phosphatidylinositol phosphate binding,0.0004045995151858209,True,"""Interacting selectively and non-covalently with phosphatidylinositol phosphate."" [GOC:TermGenie, PMID:23445487]",160,9781,116,18098,0.011859728044167264,0.725,query_1,['GO:0035091']
GO:CC,GO:0032838,plasma membrane bounded cell projection cytoplasm,0.0004261905288625439,True,"""All of the contents of a plasma membrane bounded cell projection, excluding the plasma membrane surrounding the projection."" [GOC:krc, GOC:mah]",204,9954,141,18842,0.014165159734779989,0.6911764705882353,query_1,"['GO:0099568', 'GO:0120038']"
GO:CC,GO:0030426,growth cone,0.00045165247709804036,True,"""The migrating motile tip of a growing neuron projection, where actin accumulates, and the actin cytoskeleton is the most dynamic."" [GOC:aruk, GOC:bc, ISBN:0815316194, PMID:10082468]",178,9954,125,18842,0.012557765722322685,0.702247191011236,query_1,"['GO:0033267', 'GO:0150034', 'GO:0030427']"
GO:BP,GO:0010647,positive regulation of cell communication,0.0004635533161517476,True,"""Any process that increases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",1875,9526,1104,17847,0.11589334453075792,0.5888,query_1,"['GO:0010646', 'GO:0048522', 'GO:0007154']"
GO:CC,GO:0099055,integral component of postsynaptic membrane,0.00047562272173275736,True,"""The component of the postsynaptic membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."" [GOC:dos]",122,9954,90,18842,0.009041591320072333,0.7377049180327869,query_1,"['GO:0098936', 'GO:0099699']"
GO:BP,GO:0035637,multicellular organismal signaling,0.0004974618231881081,True,"""The transfer of information occurring at the level of a multicellular organism."" [GOC:go_curators]",205,9526,145,17847,0.0152214990552173,0.7073170731707317,query_1,"['GO:0032501', 'GO:0023052']"
GO:MF,GO:0008066,glutamate receptor activity,0.0005027533955311015,True,"""Combining with glutamate and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity."" [GOC:ai, GOC:signaling]",27,9781,26,18098,0.0026582149064512833,0.9629629629629629,query_1,['GO:0004888']
GO:BP,GO:0010256,endomembrane system organization,0.0005082513434934991,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the endomembrane system."" [GOC:mah, GOC:sm]",437,9526,285,17847,0.029918118832668487,0.6521739130434783,query_1,['GO:0016043']
GO:BP,GO:0097485,neuron projection guidance,0.0005171849397888572,True,"""The process in which the migration of a neuron projection is directed to a specific target site in response to a combination of attractive and repulsive cues."" [GOC:BHF, GOC:rl, PMID:22790009]",285,9526,194,17847,0.020365315977325216,0.6807017543859649,query_1,"['GO:0006935', 'GO:0006928', 'GO:0048812']"
GO:BP,GO:0050793,regulation of developmental process,0.0005492963935428986,True,"""Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:go_curators]",2729,9526,1577,17847,0.16554692420743228,0.577867350677904,query_1,"['GO:0032502', 'GO:0050789']"
GO:MF,GO:0005342,organic acid transmembrane transporter activity,0.0005589399831177308,True,"""Enables the transfer of organic acids from one side of a membrane to the other. Organic acids are acidic compound containing carbon in covalent linkage,"" [ISBN:0198506732]",148,9781,108,18098,0.011041815765259175,0.7297297297297297,query_1,['GO:0022857']
GO:MF,GO:0046943,carboxylic acid transmembrane transporter activity,0.0005589399831177308,True,"""Enables the transfer of carboxylic acids from one side of a membrane to the other. Carboxylic acids are organic acids containing one or more carboxyl (COOH) groups or anions (COO-)."" [GOC:ai]",148,9781,108,18098,0.011041815765259175,0.7297297297297297,query_1,"['GO:0008514', 'GO:0005342', 'GO:0015318']"
GO:BP,GO:0098655,cation transmembrane transport,0.0005667893089679619,True,"""The process in which a cation is transported across a membrane."" [GOC:dos, GOC:vw]",887,9526,546,17847,0.057316817132059626,0.6155580608793687,query_1,"['GO:0034220', 'GO:0006812']"
GO:CC,GO:0033267,axon part,0.0005954218205705573,True,"""A part of an axon, a cell projection of a neuron."" [GOC:jl]",388,9954,250,18842,0.02511553144464537,0.6443298969072165,query_1,"['GO:0030424', 'GO:0120038', 'GO:0097458']"
