source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0050793,regulation of developmental process,5.0668506109450874e-05,True,"""Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:go_curators]",2729,9637,1604,17847,0.16644183874649787,0.5877610846463907,query_1,"['GO:0032502', 'GO:0050789']"
GO:BP,GO:0007163,establishment or maintenance of cell polarity,5.274742570338856e-05,True,"""Any cellular process that results in the specification, formation or maintenance of anisotropic intracellular organization or cell growth patterns."" [GOC:mah]",221,9637,159,17847,0.016498910449309952,0.7194570135746606,query_1,['GO:0009987']
GO:MF,GO:0019902,phosphatase binding,5.6905314312955015e-05,True,"""Interacting selectively and non-covalently with any phosphatase."" [GOC:jl]",186,9902,136,18098,0.01373459907089477,0.7311827956989247,query_1,['GO:0019899']
GO:BP,GO:0015849,organic acid transport,5.701043825401053e-05,True,"""The directed movement of organic acids, any acidic compound containing carbon in covalent linkage, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [ISBN:0198506732]",334,9637,229,17847,0.023762581716301755,0.6856287425149701,query_1,['GO:0071702']
GO:BP,GO:0006836,neurotransmitter transport,5.8222903338922584e-05,True,"""The directed movement of a neurotransmitter into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Neurotransmitters are any chemical substance that is capable of transmitting (or inhibiting the transmission of) a nerve impulse from a neuron to another cell."" [GOC:ai]",274,9637,192,17847,0.019923212618034657,0.7007299270072993,query_1,['GO:0006810']
GO:BP,GO:0071705,nitrogen compound transport,5.8752258953175833e-05,True,"""The directed movement of nitrogen-containing compounds into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [CHEBI:51143, GOC:mah]",2466,9637,1456,17847,0.15108436235342948,0.5904298459042985,query_1,['GO:0006810']
GO:BP,GO:0035418,protein localization to synapse,5.992232093951895e-05,True,"""Any process in which a protein is transported to, and/or maintained at the synapse, the junction between a nerve fiber of one neuron and another neuron or muscle fiber or glial cell."" [GOC:bf]",82,9637,68,17847,0.007056137802220608,0.8292682926829268,query_1,['GO:0008104']
GO:CC,GO:0044433,cytoplasmic vesicle part,6.093230085868762e-05,True,"""Any constituent part of cytoplasmic vesicle, a vesicle formed of membrane or protein, found in the cytoplasm of a cell."" [GOC:jl]",1506,10070,899,18842,0.08927507447864945,0.5969455511288181,query_1,"['GO:0031410', 'GO:0044446', 'GO:0044444']"
GO:MF,GO:0022836,gated channel activity,6.569672388842994e-05,True,"""Enables the transmembrane transfer of a solute by a channel that opens in response to a specific stimulus."" [GOC:mtg_transport]",348,9902,237,18098,0.02393455867501515,0.6810344827586207,query_1,['GO:0015267']
GO:MF,GO:1901981,phosphatidylinositol phosphate binding,7.187325347508658e-05,True,"""Interacting selectively and non-covalently with phosphatidylinositol phosphate."" [GOC:TermGenie, PMID:23445487]",160,9902,119,18098,0.012017774187032922,0.74375,query_1,['GO:0035091']
GO:BP,GO:0033554,cellular response to stress,7.240700478722102e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]",2064,9637,1229,17847,0.12752931410189894,0.5954457364341085,query_1,"['GO:0006950', 'GO:0051716']"
GO:BP,GO:0023056,positive regulation of signaling,7.600497977773128e-05,True,"""Any process that activates, maintains or increases the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",1882,9637,1126,17847,0.11684134066618242,0.5982996811902231,query_1,"['GO:0048518', 'GO:0023051', 'GO:0023052']"
GO:BP,GO:0030001,metal ion transport,8.00227912237434e-05,True,"""The directed movement of metal ions, any metal ion with an electric charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",919,9637,575,17847,0.059665871121718374,0.6256800870511425,query_1,['GO:0006812']
GO:MF,GO:0005262,calcium channel activity,8.192149359599795e-05,True,"""Enables the facilitated diffusion of a calcium ion (by an energy-independent process) involving passage through a transmembrane aqueous pore or channel without evidence for a carrier-mediated mechanism."" [GOC:mtg_transport, GOC:pr, ISBN:0815340729]",125,9902,96,18098,0.009695011108866896,0.768,query_1,"['GO:0015085', 'GO:0005261']"
GO:BP,GO:1902531,regulation of intracellular signal transduction,8.555938405199574e-05,True,"""Any process that modulates the frequency, rate or extent of intracellular signal transduction."" [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",1881,9637,1125,17847,0.11673757393379683,0.5980861244019139,query_1,"['GO:0035556', 'GO:0009966']"
GO:CC,GO:0098839,postsynaptic density membrane,8.698531502543783e-05,True,"""The membrane component of the postsynaptic density. This is the region of the postsynaptic membrane in which the population of neurotransmitter receptors involved in synaptic transmission are concentrated."" [GOC:dos]",85,10070,68,18842,0.006752730883813307,0.8,query_1,"['GO:0014069', 'GO:0097458', 'GO:0099634']"
GO:CC,GO:0044432,endoplasmic reticulum part,8.897914422233094e-05,True,"""Any constituent part of the endoplasmic reticulum, the irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae."" [GOC:jl]",1354,10070,812,18842,0.08063555114200596,0.5997045790251108,query_1,"['GO:0044446', 'GO:0005783', 'GO:0044444']"
GO:BP,GO:0010976,positive regulation of neuron projection development,9.240842579167632e-05,True,"""Any process that increases the rate, frequency or extent of neuron projection development. Neuron projection development is the process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites)."" [GOC:dph, GOC:tb]",288,9637,200,17847,0.020753346477119437,0.6944444444444444,query_1,"['GO:0031346', 'GO:0045666', 'GO:0031175', 'GO:0010975']"
GO:BP,GO:0046942,carboxylic acid transport,9.361281023289914e-05,True,"""The directed movement of carboxylic acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Carboxylic acids are organic acids containing one or more carboxyl (COOH) groups or anions (COO-)."" [GOC:ai]",332,9637,227,17847,0.02355504825153056,0.6837349397590361,query_1,"['GO:0015849', 'GO:0015711']"
GO:CC,GO:0005769,early endosome,9.679477252547268e-05,True,"""A membrane-bounded organelle that receives incoming material from primary endocytic vesicles that have been generated by clathrin-dependent and clathrin-independent endocytosis; vesicles fuse with the early endosome to deliver cargo for sorting into recycling or degradation pathways."" [GOC:mah, NIF_Subcellular:nlx_subcell_20090701, PMID:19696797]",355,10070,236,18842,0.023435948361469713,0.6647887323943662,query_1,['GO:0005768']
GO:CC,GO:0032838,plasma membrane bounded cell projection cytoplasm,0.00010832025059278095,True,"""All of the contents of a plasma membrane bounded cell projection, excluding the plasma membrane surrounding the projection."" [GOC:krc, GOC:mah]",204,10070,144,18842,0.014299900695134062,0.7058823529411765,query_1,"['GO:0099568', 'GO:0120038']"
GO:CC,GO:0030055,cell-substrate junction,0.00011903945090841587,True,"""A cell junction that forms a connection between a cell and the extracellular matrix."" [GOC:hb, GOC:mah]",411,10070,269,18842,0.026713008937437933,0.6545012165450121,query_1,['GO:0030054']
GO:BP,GO:0051246,regulation of protein metabolic process,0.00012149517980715227,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]",2870,9637,1679,17847,0.17422434367541767,0.5850174216027875,query_1,"['GO:0080090', 'GO:0051171', 'GO:0060255', 'GO:0019538']"
GO:MF,GO:0003779,actin binding,0.00012386112880257674,True,"""Interacting selectively and non-covalently with monomeric or multimeric forms of actin, including actin filaments."" [GOC:clt]",432,9902,287,18098,0.02898404362754999,0.6643518518518519,query_1,['GO:0008092']
GO:BP,GO:0006520,cellular amino acid metabolic process,0.00012417060908218294,True,"""The chemical reactions and pathways involving amino acids, carboxylic acids containing one or more amino groups, as carried out by individual cells."" [CHEBI:33709, GOC:curators, ISBN:0198506732]",359,9637,243,17847,0.025215315969700114,0.6768802228412256,query_1,"['GO:0019752', 'GO:1901564', 'GO:0044238']"
GO:CC,GO:0042383,sarcolemma,0.00012926172509391284,True,"""The outer membrane of a muscle cell, consisting of the plasma membrane, a covering basement membrane (about 100 nm thick and sometimes common to more than one fiber), and the associated loose network of collagen fibers."" [ISBN:0198506732]",136,10070,101,18842,0.010029791459781529,0.7426470588235294,query_1,['GO:0005886']
GO:BP,GO:0006928,movement of cell or subcellular component,0.0001347534830926987,True,"""The directed, self-propelled movement of a cell or subcellular component without the involvement of an external agent such as a transporter or a pore."" [GOC:dgh, GOC:dph, GOC:jl, GOC:mlg]",2221,9637,1315,17847,0.1364532530870603,0.5920756416028816,query_1,['GO:0009987']
GO:BP,GO:0098655,cation transmembrane transport,0.00013742383548917702,True,"""The process in which a cation is transported across a membrane."" [GOC:dos, GOC:vw]",887,9637,555,17847,0.057590536474006436,0.6257046223224352,query_1,"['GO:0034220', 'GO:0006812']"
GO:BP,GO:0010628,positive regulation of gene expression,0.00013866586853522798,True,"""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product or products (proteins or RNA). This includes the production of an RNA transcript as well as any processing to produce a mature RNA product or an mRNA or circRNA (for protein-coding genes) and the translation of that mRNA or circRNA into protein. Protein maturation is included when required to form an active form of a product from an inactive precursor form."" [GOC:dph, GOC:tb]",2017,9637,1200,17847,0.12452007886271661,0.5949429846306395,query_1,"['GO:0010468', 'GO:0010604', 'GO:0010467']"
GO:BP,GO:0051640,organelle localization,0.0001412614117704289,True,"""Any process in which an organelle is transported to, and/or maintained in, a specific location."" [GOC:ai]",634,9637,407,17847,0.04223306008093805,0.6419558359621451,query_1,['GO:0051641']
GO:BP,GO:0031399,regulation of protein modification process,0.00014504820743820854,True,"""Any process that modulates the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]",1888,9637,1127,17847,0.11694510739856802,0.596927966101695,query_1,"['GO:0006464', 'GO:0032268']"
GO:BP,GO:0034332,adherens junction organization,0.0001459417574608687,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an adherens junction. An adherens junction is a cell junction at which the cytoplasmic face of the plasma membrane is attached to actin filaments."" [GOC:dph, GOC:jl, GOC:mah]",143,9637,108,17847,0.011206807097644496,0.7552447552447552,query_1,['GO:0034330']
GO:CC,GO:0000139,Golgi membrane,0.0001524144643433623,True,"""The lipid bilayer surrounding any of the compartments of the Golgi apparatus."" [GOC:mah]",746,10070,464,18842,0.04607745779543198,0.6219839142091153,query_1,"['GO:0044431', 'GO:0098588']"
GO:BP,GO:0051345,positive regulation of hydrolase activity,0.00015341023778298111,True,"""Any process that activates or increases the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds."" [GOC:ai]",769,9637,486,17847,0.05043063193940023,0.6319895968790638,query_1,"['GO:0043085', 'GO:0051336']"
GO:BP,GO:0070887,cellular response to chemical stimulus,0.0001537717083154587,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:mah]",3364,9637,1953,17847,0.2026564283490713,0.5805588585017836,query_1,"['GO:0051716', 'GO:0042221']"
GO:BP,GO:0001505,regulation of neurotransmitter levels,0.00015722147768186374,True,"""Any process that modulates levels of neurotransmitter."" [GOC:jl]",358,9637,242,17847,0.025111549237314516,0.6759776536312849,query_1,['GO:0065008']
GO:MF,GO:0015631,tubulin binding,0.00015723493544647833,True,"""Interacting selectively and non-covalently with monomeric or multimeric forms of tubulin, including microtubules."" [GOC:clt]",339,9902,230,18098,0.02322763078166027,0.6784660766961652,query_1,['GO:0008092']
GO:BP,GO:0198738,cell-cell signaling by wnt,0.00016266683767618209,True,"""Any process that mediates the transfer of information from one cell to another, medaited by a wnt family protein ligand. This process includes wnt signal transduction in the receiving cell, release of wnt ligand from a secreting cell as well as any processes that actively facilitate wnt transport and presentation to receptor on the recieving cell."" [GOC:dos]",523,9637,341,17847,0.03538445574348864,0.6520076481835564,query_1,['GO:0007267']
GO:BP,GO:0045595,regulation of cell differentiation,0.00016459264506262975,True,"""Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features."" [GOC:go_curators]",1903,9637,1135,17847,0.11777524125765279,0.5964266946925907,query_1,"['GO:0050794', 'GO:0050793', 'GO:0030154']"
GO:BP,GO:0048523,negative regulation of cellular process,0.00016595318301430671,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",4914,9637,2809,17847,0.2914807512711425,0.5716320716320716,query_1,"['GO:0050794', 'GO:0048519', 'GO:0009987']"
GO:CC,GO:0030427,site of polarized growth,0.00016718233993171005,True,"""Any part of a cell where non-isotropic growth takes place."" [GOC:mah]",184,10070,131,18842,0.01300893743793446,0.7119565217391305,query_1,['GO:0044464']
GO:BP,GO:0010647,positive regulation of cell communication,0.00017265932304296556,True,"""Any process that increases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",1875,9637,1119,17847,0.11611497353948325,0.5968,query_1,"['GO:0010646', 'GO:0048522', 'GO:0007154']"
GO:BP,GO:0098660,inorganic ion transmembrane transport,0.00017548119908283676,True,"""The process in which an inorganic ion is transported across a membrane."" [GOC:mah]",864,9637,541,17847,0.056137802220608074,0.6261574074074074,query_1,['GO:0034220']
GO:BP,GO:0006812,cation transport,0.00017710135306920596,True,"""The directed movement of cations, atoms or small molecules with a net positive charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",1195,9637,732,17847,0.07595724810625713,0.6125523012552301,query_1,['GO:0006811']
GO:BP,GO:0008610,lipid biosynthetic process,0.00018773740767771897,True,"""The chemical reactions and pathways resulting in the formation of lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent."" [GOC:go_curators]",710,9637,451,17847,0.046798796305904326,0.6352112676056338,query_1,"['GO:1901576', 'GO:0006629']"
GO:BP,GO:0010638,positive regulation of organelle organization,0.0001931153946127859,True,"""Any process that increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle."" [GOC:dph, GOC:tb]",625,9637,401,17847,0.04161045968662447,0.6416,query_1,"['GO:0033043', 'GO:0051130', 'GO:0006996']"
GO:BP,GO:0044782,cilium organization,0.00019347014045517386,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cilium, a specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface. Each cilium is bounded by an extrusion of the cytoplasmic membrane, and contains a regular longitudinal array of microtubules, anchored basally in a centriole."" [GOC:cilia, GOC:jl]",385,9637,258,17847,0.02677181695548407,0.6701298701298701,query_1,"['GO:0120036', 'GO:0006996']"
GO:CC,GO:0005924,cell-substrate adherens junction,0.0002041809331552521,True,"""An adherens junction which connects a cell to the extracellular matrix."" [GOC:hb]",406,10070,265,18842,0.02631578947368421,0.6527093596059114,query_1,"['GO:0005912', 'GO:0030055']"
GO:BP,GO:0016311,dephosphorylation,0.00021344509647250505,True,"""The process of removing one or more phosphoric (ester or anhydride) residues from a molecule."" [ISBN:0198506732]",492,9637,322,17847,0.03341288782816229,0.6544715447154471,query_1,['GO:0006796']
GO:MF,GO:0017124,SH3 domain binding,0.00021626170746583053,True,"""Interacting selectively and non-covalently with a SH3 domain (Src homology 3) of a protein, small protein modules containing approximately 50 amino acid residues found in a great variety of intracellular or membrane-associated proteins."" [GOC:go_curators, Pfam:PF00018]",128,9902,97,18098,0.009796000807917593,0.7578125,query_1,['GO:0019904']
GO:CC,GO:0001726,ruffle,0.0002265149744688536,True,"""Projection at the leading edge of a crawling cell; the protrusions are supported by a microfilament meshwork."" [ISBN:0124325653]",175,10070,125,18842,0.012413108242303872,0.7142857142857143,query_1,"['GO:0120025', 'GO:0031252']"
GO:CC,GO:0005925,focal adhesion,0.00022907353547849693,True,"""Small region on the surface of a cell that anchors the cell to the extracellular matrix and that forms a point of termination of actin filaments."" [ISBN:0124325653, ISBN:0815316208]",403,10070,263,18842,0.02611717974180735,0.652605459057072,query_1,['GO:0005924']
GO:BP,GO:0032147,activation of protein kinase activity,0.00022948743610335962,True,"""Any process that initiates the activity of an inactive protein kinase."" [GOC:mah]",336,9637,228,17847,0.023658814983916157,0.6785714285714286,query_1,['GO:0045860']
GO:BP,GO:0016055,Wnt signaling pathway,0.00024209500314160187,True,"""The series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell and ending with a change in cell state."" [GOC:dph, GOC:go_curators, PMID:11532397]",521,9637,339,17847,0.035176922278717444,0.6506717850287908,query_1,"['GO:0198738', 'GO:1905114']"
GO:BP,GO:0035637,multicellular organismal signaling,0.0002447522467119996,True,"""The transfer of information occurring at the level of a multicellular organism."" [GOC:go_curators]",205,9637,147,17847,0.015253709660682785,0.7170731707317073,query_1,"['GO:0032501', 'GO:0023052']"
GO:BP,GO:0010033,response to organic substance,0.0002489859339445081,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus."" [GOC:sm]",3388,9637,1964,17847,0.20379786240531286,0.5796930342384888,query_1,['GO:0042221']
GO:BP,GO:0043062,extracellular structure organization,0.000253681967043548,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of structures in the space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane, and also covers the host cell environment outside an intracellular parasite."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",429,9637,284,17847,0.029469751997509598,0.662004662004662,query_1,['GO:0016043']
GO:MF,GO:0046914,transition metal ion binding,0.00027121848430208204,True,"""Interacting selectively and non-covalently with a transition metal ions; a transition metal is an element whose atom has an incomplete d-subshell of extranuclear electrons, or which gives rise to a cation or cations with an incomplete d-subshell. Transition metals often have more than one valency state. Biologically relevant transition metals include vanadium, manganese, iron, copper, cobalt, nickel, molybdenum and silver."" [ISBN:0198506732]",1102,9902,680,18098,0.06867299535447384,0.617059891107078,query_1,['GO:0046872']
GO:BP,GO:0010810,regulation of cell-substrate adhesion,0.00027354620657692695,True,"""Any process that modulates the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules."" [GOC:dph, GOC:pf, GOC:tb]",210,9637,150,17847,0.015565009857839577,0.7142857142857143,query_1,"['GO:0030155', 'GO:0031589']"
GO:BP,GO:0007507,heart development,0.0002735800037031527,True,"""The process whose specific outcome is the progression of the heart over time, from its formation to the mature structure. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:jid, UBERON:0000948]",589,9637,379,17847,0.039327591574141334,0.6434634974533107,query_1,"['GO:0072359', 'GO:0048513']"
GO:BP,GO:0032268,regulation of cellular protein metabolic process,0.0002942197033610831,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving a protein, occurring at the level of an individual cell."" [GOC:mah]",2698,9637,1579,17847,0.16384767043685794,0.5852483320978502,query_1,"['GO:0031323', 'GO:0044267', 'GO:0051246']"
GO:CC,GO:0098936,intrinsic component of postsynaptic membrane,0.00029596096038946864,True,"""The component of the postsynaptic membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane."" [GOC:dos, GOC:mah]",128,10070,95,18842,0.009433962264150943,0.7421875,query_1,"['GO:0045211', 'GO:0099240']"
GO:BP,GO:0030010,establishment of cell polarity,0.00030554501210405534,True,"""The specification and formation of anisotropic intracellular organization or cell growth patterns."" [GOC:mah]",138,9637,104,17847,0.010791740168102106,0.7536231884057971,query_1,['GO:0007163']
GO:BP,GO:0051962,positive regulation of nervous system development,0.00031673621631817146,True,"""Any process that activates, maintains or increases the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue."" [GOC:ai]",554,9637,358,17847,0.03714849019404379,0.6462093862815884,query_1,"['GO:0051960', 'GO:0051240', 'GO:0051094', 'GO:0007399']"
GO:MF,GO:0016874,ligase activity,0.00032021847334392324,True,"""Catalysis of the joining of two substances, or two groups within a single molecule, with the concomitant hydrolysis of the diphosphate bond in ATP or a similar triphosphate."" [EC:6, GOC:mah]",158,9902,116,18098,0.011714805089880832,0.7341772151898734,query_1,['GO:0003824']
GO:CC,GO:0098858,actin-based cell projection,0.0003217488885390719,True,"""A cell projection supported by an assembly of actin filaments, and which lacks microtubules."" [PMID:15661519]",208,10070,145,18842,0.014399205561072492,0.6971153846153846,query_1,['GO:0120025']
GO:MF,GO:0022853,active ion transmembrane transporter activity,0.00034102180633606535,True,"""Enables the transfer of an ion from one side of a membrane to the other up the solute's concentration gradient. This is carried out by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction."" [GOC:mtg_transport, ISBN:0815340729]",255,9902,177,18098,0.01787517673197334,0.6941176470588235,query_1,"['GO:0022804', 'GO:0015075']"
GO:BP,GO:0007417,central nervous system development,0.0003516825778306574,True,"""The process whose specific outcome is the progression of the central nervous system over time, from its formation to the mature structure. The central nervous system is the core nervous system that serves an integrating and coordinating function. In vertebrates it consists of the brain and spinal cord. In those invertebrates with a central nervous system it typically consists of a brain, cerebral ganglia and a nerve cord."" [GOC:bf, GOC:jid, ISBN:0582227089]",1009,9637,623,17847,0.06464667427622704,0.6174430128840436,query_1,"['GO:0048731', 'GO:0007399']"
GO:BP,GO:0071495,cellular response to endogenous stimulus,0.00035210711643935257,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:mah]",1465,9637,884,17847,0.0917297914288679,0.6034129692832765,query_1,['GO:0009719']
GO:CC,GO:0071944,cell periphery,0.00035853748763151744,True,"""The part of a cell encompassing the cell cortex, the plasma membrane, and any external encapsulating structures."" [GOC:mah]",5726,10070,3209,18842,0.318669314796425,0.5604261264407964,query_1,['GO:0044464']
GO:BP,GO:0099072,regulation of postsynaptic membrane neurotransmitter receptor levels,0.00037587915108710466,True,"""Any process that regulates the the local concentration of neurotransmitter receptor at the postsynaptic membrane."" [GOC:dos]",68,9637,57,17847,0.005914703745979039,0.8382352941176471,query_1,['GO:0065008']
GO:BP,GO:0099637,neurotransmitter receptor transport,0.00037615292401553074,True,"""The directed movement of neurotransmitter receptors."" [GOC:dos]",47,9637,42,17847,0.004358202760195082,0.8936170212765957,query_1,"['GO:0031503', 'GO:0015031']"
GO:BP,GO:0045666,positive regulation of neuron differentiation,0.0003798215519467635,True,"""Any process that activates or increases the frequency, rate or extent of neuron differentiation."" [GOC:go_curators]",382,9637,255,17847,0.02646051675832728,0.6675392670157068,query_1,"['GO:0050769', 'GO:0030182', 'GO:0045664']"
GO:BP,GO:0045859,regulation of protein kinase activity,0.00038617616624320584,True,"""Any process that modulates the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]",797,9637,500,17847,0.05188336619279859,0.6273525721455459,query_1,"['GO:0043549', 'GO:0001932']"
GO:BP,GO:1903539,protein localization to postsynaptic membrane,0.00041031724064718273,True,"""A process in which a protein is transported to, or maintained in, a location within a postsynaptic membrane."" [GO_REF:0000087, GOC:kmv, GOC:TermGenie, pmid:9753322]",43,9637,39,17847,0.00404690256303829,0.9069767441860465,query_1,"['GO:0035418', 'GO:1990778', 'GO:0072657']"
GO:CC,GO:0030426,growth cone,0.0004484029900733709,True,"""The migrating motile tip of a growing neuron projection, where actin accumulates, and the actin cytoskeleton is the most dynamic."" [GOC:aruk, GOC:bc, ISBN:0815316194, PMID:10082468]",178,10070,126,18842,0.012512413108242304,0.7078651685393258,query_1,"['GO:0033267', 'GO:0150034', 'GO:0030427']"
GO:BP,GO:0010769,regulation of cell morphogenesis involved in differentiation,0.00045444680539827634,True,"""Any process that modulates the frequency, rate or extent of cell morphogenesis contributing to cell differentiation. Cell morphogenesis involved in differentiation is the change in form (cell shape and size) that occurs when relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history."" [GOC:dph, GOC:tb]",305,9637,208,17847,0.021583480336204212,0.6819672131147541,query_1,"['GO:0000904', 'GO:0022604', 'GO:0060284']"
GO:MF,GO:0005085,guanyl-nucleotide exchange factor activity,0.0004635881808676104,True,"""Stimulates the exchange of guanyl nucleotides associated with a GTPase. Under normal cellular physiological conditions, the concentration of GTP is higher than that of GDP, favoring the replacement of GDP by GTP in association with the GTPase."" [GOC:kd, GOC:mah]",222,9902,156,18098,0.015754393051908705,0.7027027027027027,query_1,"['GO:0051020', 'GO:0098772']"
GO:CC,GO:0030175,filopodium,0.0005024272486825467,True,"""Thin, stiff, actin-based protrusion extended by the leading edge of a motile cell such as a crawling fibroblast or amoeba, or an axonal or dendritic growth cone, or a dendritic shaft."" [GOC:mah, GOC:pr, ISBN:0815316194]",104,10070,79,18842,0.007845084409136048,0.7596153846153846,query_1,['GO:0098858']
GO:BP,GO:0045935,positive regulation of nucleobase-containing compound metabolic process,0.0005179857634835958,True,"""Any cellular process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",1886,9637,1121,17847,0.11632250700425444,0.5943796394485684,query_1,"['GO:0051173', 'GO:0006139', 'GO:0031325', 'GO:0019219']"
GO:BP,GO:0098656,anion transmembrane transport,0.0005222954005376753,True,"""The process in which an anion is transported across a membrane."" [GOC:dos, GOC:vw]",289,9637,198,17847,0.02054581301234824,0.6851211072664359,query_1,"['GO:0034220', 'GO:0006820']"
GO:MF,GO:0015108,chloride transmembrane transporter activity,0.0005260865051471295,True,"""Enables the transfer of chloride ions from one side of a membrane to the other."" [GOC:ai]",99,9902,77,18098,0.007776206826903656,0.7777777777777778,query_1,['GO:0015103']
GO:BP,GO:0045184,establishment of protein localization,0.0005329655746680251,True,"""The directed movement of a protein to a specific location."" [GOC:bf]",2199,9637,1297,17847,0.13458545190411955,0.5898135516143702,query_1,"['GO:0008104', 'GO:0051234']"
GO:BP,GO:0048513,animal organ development,0.0005474346686665632,True,"""Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:dph, GOC:jid]",3635,9637,2097,17847,0.21759883781259728,0.5768913342503439,query_1,"['GO:0048731', 'GO:0048856']"
GO:CC,GO:0016605,PML body,0.0005553350359641618,True,"""A class of nuclear body; they react against SP100 auto-antibodies (PML, promyelocytic leukemia); cells typically contain 10-30 PML bodies per nucleus; alterations in the localization of PML bodies occurs after viral infection."" [GOC:ma, PMID:10944585]",98,10070,75,18842,0.007447864945382324,0.7653061224489796,query_1,['GO:0016604']
GO:CC,GO:0032991,protein-containing complex,0.0005661849192652458,True,"""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together."" [GOC:dos, GOC:mah]",5641,10070,3160,18842,0.3138033763654419,0.560184364474384,query_1,['GO:0005575']
GO:CC,GO:0016604,nuclear body,0.000594177526207547,True,"""Extra-nucleolar nuclear domains usually visualized by confocal microscopy and fluorescent antibodies to specific proteins."" [GOC:ma, PMID:10330182]",768,10070,473,18842,0.04697120158887785,0.6158854166666666,query_1,['GO:0044451']
